word lemma
ولا لا
تعضلوهن عَضَل
لتذهبوا ذَهَب
ببعض بَعْض
ما ما
اتيتموهن أَتَى
الا إِلّا
ان أَنَّ
ياتين أَتَى
بفاحشة فاحِش
مبينة مُبَيِّن
وعاشروهن عاشَر
بالمعروف مَعْرُوف
فان إِنَّ
كرهتموهن كَرِه
فعسي عَسَى
ان أَنَّ
تكرهوا كَرِه
شيئا شَيْء
ويجعل جَعَل
الله اللَّه
فيه فِي
خيرا خَيْر
كثيرا كَثِير
وان أَنَّ
اردتم أَراد
استبدال ٱِسْتِبْدال
زوج زَوْج
مكان مَكان
زوج زَوْج
واتيتم أَتَى
احداهن أَحَدّ
قنطارا قِنْطار
فلا لا
تاخذوا أَخَذ
منه مِن
شيئا شَيْء
اتاخذونه اتاخذونه
بهتانا بَهَت
واثما إِثْم
مبينا مُبَيِّن
وكيف كَيْفَ
تاخذونه أَخَذ
وقد قَدْ
افضي أَفْضَى
بعضكم بَعَّض
الي إِلَى
بعض عَضّ
واخذن أَخَذ
منكم مِن
ميثاقا مِيثاق
غليظا غَلِيظ
ولا لا
تنكحوا نَكَح
ما ما
نكح نَكَح
اباؤكم آباء
من مِن
النساء نِساء
الا إِلّا
ما ما
قد قَدْ
سلف سَلَف
انه أَنَّ
كان كان
فاحشة فاحِش
ومقتا وَمَق
وساء ساء
سبيلا سَبِيل
حرمت حَرَم
عليكم عَلَى
امهاتكم أُمّ
وبناتكم بِنْت
واخواتكم أُخْت
وعماتكم وعماتكم
وخالاتكم خالَة
وبنات بِنْت
الاخ أَخ
وبنات بِنْت
الاخت أُخْت
وامهاتكم أُمّ
اللاتي الَّذِي
ارضعنكم أَرْضَع
واخواتكم أُخْت
من مِن
الرضاعة رَضاعَة
وامهات أُمّ
نسائكم نِساء
وربائبكم وربائبكم
اللاتي الَّذِي
في فِي
حجوركم حجوركم
من مِن
نسائكم نِساء
اللاتي الَّذِي
دخلتم دَخَل
بهن بِ
فان إِنَّ
لم لَم
تكونوا كان
دخلتم دَخَل
بهن بِ
فلا لا
جناح جَناح
عليكم عَلَى
وحلائل حَلِيلَة
ابنائكم أَبْناء
الذين الَّذِي
من مِن
اصلابكم صُلْب
وان أَنَّ
تجمعوا تَجَمَّع
بين بَيِّن
الاختين أُخْت
الا إِلّا
ما ما
قد قَدْ
سلف سَلَف
ان أَنَّ
الله اللَّه
كان كان
غفورا غَفُور
رحيما رَحِيم
والمحصنات مُحَصَّن
من مِن
النساء نِساء
الا إِلّا
ما ما
ملكت مَلَك
ايمانكم إِيمان
كتاب كِتاب
الله اللَّه
عليكم عَلَى
واحل حَلّ
لكم لِ
ما ما
وراء وَراء
ذلكم ذٰلِكَ
ان أَنَّ
تبتغوا ٱِبْتَغَى
باموالكم مال
محصنين مُحَصَّن
غير غَيْر
مسافحين مسافحين
فما ما
استمتعتم ٱِسْتَمْتَع
به بِ
منهن مِن
فاتوهن أَتَى
اجورهن جار
فريضة فَرِيضَة
ولا لا
جناح جَناح
عليكم عَلَى
فيما ما
تراضيتم تَراضَى
به بِ
من مِن
بعد بُعْد
الفريضة فَرِيضَة
ان أَنَّ
الله اللَّه
كان كان
عليما عَلِيم
حكيما حَكِيم
ومن مِن
لم لَم
يستطع ٱِسْتَطاع
منكم مِن
طولا طُول
ان أَنَّ
ينكح نَكَح
المحصنات مُحَصَّن
المؤمنات مُؤْمِن
فمن مِن
ما ما
ملكت مَلَك
ايمانكم إِيمان
من مِن
فتياتكم فَتاة
المؤمنات مُؤْمِن
والله اللَّه
اعلم عَلِم
بايمانكم إِيمان
بعضكم بَعَّض
من مِن
بعض عَضّ
فانكحوهن أَنْكَح
باذن إِذْن
اهلهن أَهْل
واتوهن أَتَى
اجورهن جار
بالمعروف مَعْرُوف
محصنات مُحَصَّن
غير غَيْر
مسافحات مسافحات
ولا لا
متخذات متخذات
اخدان خِدْن
فاذا إِذا
احصن حَصَّن
فان إِنَّ
اتين أَتَى
بفاحشة فاحِش
فعليهن عَلَى
نصف نِصْف
ما ما
علي عَلَى
المحصنات مُحَصَّن
من مِن
العذاب عَذاب
ذلك ذٰلِكَ
لمن مَن
خشي خَشِي
العنت عَنَت
منكم مِن
وان أَنَّ
تصبروا تَصَبَّر
خير خَيْر
لكم لِ
والله اللَّه
غفور غَفُور
رحيم رَحِيم
يريد أَراد
الله اللَّه
ليبين بَيَّن
لكم لِ
ويهديكم أَهْدَى
سنن سُنَّة
الذين الَّذِي
من مِن
قبلكم قَبِل
ويتوب تاب
عليكم عَلَى
والله اللَّه
عليم عَلِيم
حكيم حَكِيم
والله اللَّه
يريد أَراد
ان أَنَّ
يتوب تاب
عليكم عَلَى
ويريد أَراد
الذين الَّذِي
يتبعون ٱِتَّبَع
الشهوات شَهْوَة
ان أَنَّ
تميلوا مال
ميلا مَيْل
عظيما عَظِيم
يريد أَراد
الله اللَّه
ان أَنَّ
يخفف خَفَّف
عنكم عَن
وخلق خَلْق
الانسان إِنْسان
ضعيفا ضَعِيف
يا يا
ايها أَيُّها
الذين الَّذِي
امنوا أَمَّن
لا لا
تاكلوا أَكَل
اموالكم مال
بينكم بَيِّن
بالباطل باطِل
الا إِلّا
ان أَنَّ
تكون كان
تجارة تِجارَة
عن عَن
تراض تَراضِي
منكم مِن
ولا لا
تقتلوا قَتَل
انفسكم نَفْس
ان أَنَّ
الله اللَّه
كان كان
بكم بِ
رحيما رَحِيم
ومن مِن
يفعل فَعَل
ذلك ذٰلِكَ
عدوانا عُدْوان
وظلما ظُلْم
فسوف سَوْفَ
نصليه صَلَّى
نارا نار
وكان كان
ذلك ذٰلِكَ
علي عَلَى
الله اللَّه
يسيرا سار
ان أَنَّ
تجتنبوا ٱِجْتَنَب
كبائر كَبِيرَة
ما ما
تنهون أَنْهَى
عنه عَن
نكفر كَفَّر
عنكم عَن
سيئاتكم سَيِّء
وندخلكم دَخَل
مدخلا مَدْخَل
كريما كَرِيم
ولا لا
تتمنوا تَمَنَّى
ما ما
فضل فَضْل
الله اللَّه
به بِ
بعضكم بَعَّض
علي عَلَى
بعض عَضّ
للرجال رَجُل
نصيب نَصِيب
مما مِن
اكتسبوا ٱِكْتَسَب
وللنساء نِساء
نصيب نَصِيب
مما مِن
اكتسبن ٱِكْتَسَب
واسالوا أَسال
الله اللَّه
من مِن
فضله فَضْل
ان أَنَّ
الله اللَّه
كان كان
بكل كُلّ
شيء شَيْء
عليما عَلِيم
ولكل كُلّ
جعلنا جَعَل
موالي مُوالِي
مما مِن
ترك تَرَك
الوالدان والِد
والاقربون أَقْرَب
والذين الَّذِي
عقدت عَقَد
ايمانكم إِيمان
فاتوهم أَتَى
نصيبهم أَصاب
ان أَنَّ
الله اللَّه
كان كان
علي عَلَى
كل كُلّ
شيء شَيْء
شهيدا شَهِيد
الرجال رَجُل
قوامون قَوّام
علي عَلَى
النساء نِساء
بما ما
فضل فَضْل
الله اللَّه
بعضهم عَضّ
علي عَلَى
بعض عَضّ
وبما ما
انفقوا أَنْفَق
من مِن
اموالهم مال
فالصالحات صالِح
قانتات قانتات
حافظات حافِظَة
للغيب غائِب
بما ما
حفظ حِفْظ
الله اللَّه
واللاتي الَّذِي
تخافون خاف
نشوزهن نُشُوز
فعظوهن فعظوهن
واهجروهن أَهْجَر
في فِي
المضاجع مَضْجَع
واضربوهن أَضْرَب
فان إِنَّ
اطعنكم طَعَن
فلا لا
تبغوا بَغَى
عليهن عَلَى
سبيلا سَبِيل
ان أَنَّ
الله اللَّه
كان كان
عليا أَعْلَى
كبيرا كَبِير
وان أَنَّ
خفتم خاف
شقاق شِقاق
بينهما بَيِّن
فابعثوا فابعثوا
حكما حُكْم
من مِن
اهله أَهْل
وحكما حُكْم
من مِن
اهلها أَهْل
ان أَنَّ
يريدا أَراد
اصلاحا إِصْلاح
يوفق وَفَّق
الله اللَّه
بينهما بَيِّن
ان أَنَّ
الله اللَّه
كان كان
عليما عَلِيم
خبيرا خَبِير
واعبدوا واعبدوا
الله اللَّه
ولا لا
تشركوا أَشْرَك
به بِ
شيئا شَيْء
وبالوالدين والِد
احسانا إِحْسان
وبذي بَذّ
القربي قِرْبِيّ
واليتامي يَتِيم
والمساكين مِسْكِين
والجار جار
ذي ذُو
القربي قِرْبِيّ
والجار جار
الجنب جَنْب
والصاحب صاحِب
بالجنب جَنْب
وابن ٱِبْن
السبيل سَبِيل
وما ما
ملكت مَلَك
ايمانكم إِيمان
ان أَنَّ
الله اللَّه
لا لا
يحب أَحَبّ
من مِن
كان كان
مختالا مُخْتال
فخورا فَخُور
الذين الَّذِي
يبخلون بَخِل
ويامرون أَمَر
الناس ناس
بالبخل بُخْل
ويكتمون كَتَم
ما ما
اتاهم أَتَى
الله اللَّه
من مِن
فضله فَضْل
واعتدنا ٱِعْتاد
للكافرين كافِر
عذابا عَذاب
مهينا مُهِين
والذين الَّذِي
ينفقون أَنْفَق
اموالهم مال
رئاء رِئاء
الناس ناس
ولا لا
يؤمنون آمَن
بالله اللَّه
ولا لا
باليوم يَوْم
الاخر آخَر
ومن مِن
يكن كان
الشيطان شَيْطان
له لِ
قرينا قَرَى
فساء ساء
قرينا قَرَى
وماذا ماذا
عليهم عَلَى
لو لَو
امنوا أَمَّن
بالله اللَّه
واليوم يَوْم
الاخر آخَر
وانفقوا أَنْفَق
مما مِن
رزقهم رَزَق
الله اللَّه
وكان كان
الله اللَّه
بهم بِ
عليما عَلِيم
ان أَنَّ
الله اللَّه
لا لا
يظلم ٱِظَّلَم
مثقال مِثْقال
ذرة ذَرَّة
وان أَنَّ
تك تَكّ
حسنة حَسَن
يضاعفها ضاعَف
ويؤت آتَى
من مِن
لدنه دان
اجرا أُجْرَة
عظيما عَظِيم
فكيف كَيْفَ
اذا إِذا
جئنا جاء
من مِن
كل كُلّ
امة أُمَّة
بشهيد شَهِيد
وجئنا جاء
بك بَك
علي عَلَى
هؤلاء هٰذا
شهيدا شَهِيد
يومئذ يَوْمَئِذٍ
يود وَدّ
الذين الَّذِي
كفروا كَفَّر
وعصوا عَصاً
الرسول رَسُول
لو لَو
تسوي سَوَّى
بهم بِ
الارض أَرْض
ولا لا
يكتمون كَتَم
الله اللَّه
حديثا حَدِيث
يا يا
ايها أَيُّها
الذين الَّذِي
امنوا أَمَّن
لا لا
تقربوا قَرُب
الصلاة صَلاة
وانتم أَنْتُم
سكاري سَكْران
حتي حَتَّى
تعلموا عَلِم
ما ما
تقولون قال
ولا لا
جنبا جَنْب
الا إِلّا
عابري عابِر
سبيل سَبِيل
حتي حَتَّى
تغتسلوا ٱِغْتَسَل
وان أَنَّ
كنتم كان
مرضي مَرَضِيّ
او أَو
علي عَلَى
سفر سَفَر
او أَو
جاء جاء
احد أَحَد
منكم مِن
من مِن
الغائط غائِط
او أَو
لامستم لامَس
النساء نِساء
فلم لَم
تجدوا وَجَد
ماء ماء
فتيمموا تَيَمَّم
صعيدا صَعِيد
طيبا طَيِّب
فامسحوا فامسحوا
بوجوهكم وَجْه
وايديكم يَد
ان أَنَّ
الله اللَّه
كان كان
عفوا عَفْو
غفورا غَفُور
الم آلَم
تر راوَنْد
الي إِلَى
الذين الَّذِي
اوتوا اوتوا
نصيبا نَصِيب
من مِن
